PLAYER	POS	TEAM	OPP	ML	O/U	SPRD	TM/P	OWN%	SAL	FPTS	VAL
Jordan Akins	TE	HOU	@JAX	175	41.00	4.50	18.25	1.56	2500	5.1	2.0
DeVante Parker	WR	MIA	DET	135	46.50	3.00	21.75	0.73	3100	5.0	1.6
David Grinnage	TE	JAX	HOU	-210	41.00	-4.50	22.75	1.78	2500	5.0	2.0
Curtis Samuel	WR	CAR	@PHI	185	44.50	4.50	20.00	0.83	3700	4.8	1.3
Vernon Davis	TE	WAS	DAL	-120	41.50	-1.00	21.25	0.79	3200	4.8	1.5
Josh Reynolds	WR	LAR	@SF	-450	52.00	-9.50	30.75	0.39	3500	4.6	1.3
Chris Herndon	TE	NYJ	MIN	165	46.00	3.50	21.25	0.62	2600	4.3	1.7
Mark Andrews	TE	BAL	NO	-145	49.50	-2.50	26.00	2.46	2600	4.3	1.6
Phillip Dorsett	WR	NE	@CHI	-150	48.50	-2.50	25.50	0.46	3700	4.3	1.2
Kendrick Bourne	WR	SF	LAR	350	52.00	9.50	21.25	0.26	3500	4.2	1.2
Michael Gallup	WR	DAL	@WAS	100	41.50	1.00	20.25	0.30	3500	4.2	1.2
Chris Ivory	RB	BUF	@IND	265	43.00	7.50	17.75	1.84	3800	4.0	1.1
C.J. Anderson	RB	CAR	@PHI	185	44.50	4.50	20.00	0.40	3500	3.9	1.1
Jordan Matthews	WR	PHI	CAR	-225	44.50	-4.50	24.50	0.66	3300	3.7	1.1
Roc Thomas	RB	MIN	@NYJ	-195	46.00	-3.50	24.75	0.28	3100	3.7	1.2
San Francisco 49ers	D	SF	LAR	-450	52.00	-9.50	30.75	0.00	2000	3.7	1.8
Charone Peake	WR	NYJ	MIN	165	46.00	3.50	21.25	0.07	3000	3.6	1.2
A.J. Derby	TE	MIA	DET	135	46.50	3.00	21.75	0.95	2500	3.6	1.4
Neal Sterling	TE	NYJ	MIN	165	46.00	3.50	21.25	0.39	2500	3.4	1.4
LeGarrette Blount	RB	DET	@MIA	-160	46.50	-3.00	24.75	0.23	3700	3.4	0.9
Tyler Higbee	TE	LAR	@SF	-450	52.00	-9.50	30.75	0.66	2700	3.4	1.3
Erik Swoope	TE	IND	BUF	-330	43.00	-7.50	25.25	1.77	2500	3.4	1.4
Zach Pascal	WR	IND	BUF	-330	43.00	-7.50	25.25	1.08	3600	3.3	0.9
Gerald Everett	TE	LAR	@SF	-450	52.00	-9.50	30.75	0.61	2700	3.2	1.2
Deonte Thompson	WR	DAL	@WAS	100	41.50	1.00	20.25	0.16	3400	3.1	0.9
Mike Gesicki	TE	MIA	DET	135	46.50	3.00	21.75	0.74	2600	3.1	1.2
Ameer Abdullah	RB	DET	@MIA	-160	46.50	-3.00	24.75	0.22	3000	3.1	1.0
Kapri Bibbs	RB	WAS	DAL	-120	41.50	-1.00	21.25	0.06	3100	3.0	1.0
Maxx Williams	TE	BAL	NO	-145	49.50	-2.50	26.00	1.68	2500	3.0	1.2
Jarius Wright	WR	CAR	@PHI	185	44.50	4.50	20.00	0.35	3300	3.0	0.9
Kyle Juszczyk	RB	SF	LAR	350	52.00	9.50	21.25	0.10	3900	2.9	0.8
Jakeem Grant	WR	MIA	DET	135	46.50	3.00	21.75	0.21	3500	2.9	0.8
Austin Carr	WR	NO	@BAL	125	49.50	2.50	23.50	0.85	3000	2.9	1.0
Kenjon Barner	RB	NE	@CHI	-150	48.50	-2.50	25.50	0.20	3000	2.9	0.9
Rico Gathers	TE	DAL	@WAS	100	41.50	1.00	20.25	0.43	2500	2.5	1.0
Brice Butler	WR	DAL	@WAS	100	41.50	1.00	20.25	0.10	3000	2.5	0.8
Andre Holmes	WR	BUF	@IND	265	43.00	7.50	17.75	0.96	3100	2.5	0.8
Ronald Jones II	RB	TB	CLE	-195	51.50	-3.50	27.50	1.63	3900	2.5	0.6
Breshad Perriman	WR	CLE	@TB	165	51.50	3.50	24.00	2.26	3000	2.4	0.8
Luke Willson	TE	DET	@MIA	-160	46.50	-3.00	24.75	0.46	2500	2.4	1.0
Jordan Thomas	TE	HOU	@JAX	175	41.00	4.50	18.25	0.45	2500	2.4	0.9
Jamaal Charles	RB	JAX	HOU	-210	41.00	-4.50	22.75	0.17	3000	2.3	0.8
Nick Boyle	TE	BAL	NO	-145	49.50	-2.50	26.00	1.30	2500	2.3	0.9
Alfred Blue	RB	HOU	@JAX	175	41.00	4.50	18.25	0.08	3700	2.3	0.6
Jason Croom	TE	BUF	@IND	265	43.00	7.50	17.75	1.35	2500	2.3	0.9
Chris Moore	WR	BAL	NO	-145	49.50	-2.50	26.00	0.80	3000	2.3	0.8
Eric Tomlinson	TE	NYJ	MIN	165	46.00	3.50	21.25	0.15	2500	2.2	0.9
Mo Alie-Cox	TE	IND	BUF	-330	43.00	-7.50	25.25	1.11	2500	2.2	0.9
Carlos Hyde	RB	JAX	HOU	-210	41.00	-4.50	22.75	0.14	4700	2.1	0.4
James Develin	RB	NE	@CHI	-150	48.50	-2.50	25.50	0.10	3000	2.0	0.7
C.J. Ham	RB	MIN	@NYJ	-195	46.00	-3.50	24.75	0.08	3200	2.0	0.6
Benny Cunningham	RB	CHI	NE	130	48.50	2.50	23.00	0.26	3200	2.0	0.6
Cordarrelle Patterson	WR	NE	@CHI	-150	48.50	-2.50	25.50	0.12	3300	2.0	0.6
D.J. Chark	WR	JAX	HOU	-210	41.00	-4.50	22.75	0.13	3400	1.9	0.6
Josh Hill	TE	NO	@BAL	125	49.50	2.50	23.50	0.91	2600	1.9	0.7
Jacquizz Rodgers	RB	TB	CLE	-195	51.50	-3.50	27.50	1.33	3000	1.8	0.6
Malcolm Brown	RB	LAR	@SF	-450	52.00	-9.50	30.75	0.06	4300	1.8	0.4
Ian Thomas	TE	CAR	@PHI	185	44.50	4.50	20.00	0.48	2500	1.8	0.7
Tyler Ervin	RB	HOU	@JAX	175	41.00	4.50	18.25	0.06	3000	1.8	0.6
Terrelle Pryor	WR	NYJ	MIN	165	46.00	3.50	21.25	0.01	3800	1.7	0.4
David Morgan	TE	MIN	@NYJ	-195	46.00	-3.50	24.75	0.24	2500	1.6	0.6
Justin Watson	WR	TB	CLE	-195	51.50	-3.50	27.50	1.19	3000	1.6	0.5
Mike Boone	RB	MIN	@NYJ	-195	46.00	-3.50	24.75	0.06	3000	1.6	0.5
Darren Fells	TE	CLE	@TB	165	51.50	3.50	24.00	1.74	2500	1.6	0.6
