Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Markus Wheaton (11239476),Markus Wheaton,11239476,WR/FLEX,3000,PHI@TB 09/16/2018 01:00PM ET,PHI,0
WR,DeAndre Carter (11239478),DeAndre Carter,11239478,WR/FLEX,3000,PHI@TB 09/16/2018 01:00PM ET,PHI,2
WR,Shelton Gibson (11239480),Shelton Gibson,11239480,WR/FLEX,3000,PHI@TB 09/16/2018 01:00PM ET,PHI,0
WR,Freddie Martino (11239542),Freddie Martino,11239542,WR/FLEX,3000,PHI@TB 09/16/2018 01:00PM ET,TB,0
WR,Justin Watson (11239544),Justin Watson,11239544,WR/FLEX,3000,PHI@TB 09/16/2018 01:00PM ET,TB,0
RB,Anthony Sherman (11239236),Anthony Sherman,11239236,RB/FLEX,3000,KC@PIT 09/16/2018 01:00PM ET,KC,10.6
RB,Darrel Williams (11239238),Darrel Williams,11239238,RB/FLEX,3000,KC@PIT 09/16/2018 01:00PM ET,KC,0
RB,Damien Williams (11239240),Damien Williams,11239240,RB/FLEX,3000,KC@PIT 09/16/2018 01:00PM ET,KC,0
RB,Roosevelt Nix (11239242),Roosevelt Nix,11239242,RB/FLEX,3000,KC@PIT 09/16/2018 01:00PM ET,PIT,0
RB,Jaylen Samuels (11239244),Jaylen Samuels,11239244,RB/FLEX,3000,KC@PIT 09/16/2018 01:00PM ET,PIT,0
WR,Justin Hunter (11239518),Justin Hunter,11239518,WR/FLEX,3000,KC@PIT 09/16/2018 01:00PM ET,PIT,1.6
WR,Ryan Switzer (11239520),Ryan Switzer,11239520,WR/FLEX,3000,KC@PIT 09/16/2018 01:00PM ET,PIT,0.8
WR,Marcus Kemp (11239546),Marcus Kemp,11239546,WR/FLEX,3000,KC@PIT 09/16/2018 01:00PM ET,KC,0
WR,Eli Rogers (11239548),Eli Rogers,11239548,WR/FLEX,3000,KC@PIT 09/16/2018 01:00PM ET,PIT,0
RB,Trenton Cannon (11239202),Trenton Cannon,11239202,RB/FLEX,3000,MIA@NYJ 09/16/2018 01:00PM ET,NYJ,3.1
RB,Elijah McGuire (11239204),Elijah McGuire,11239204,RB/FLEX,3000,MIA@NYJ 09/16/2018 01:00PM ET,NYJ,0
RB,Senorise Perry (11239246),Senorise Perry,11239246,RB/FLEX,3000,MIA@NYJ 09/16/2018 01:00PM ET,MIA,0
RB,Brandon Bolden (11239248),Brandon Bolden,11239248,RB/FLEX,3000,MIA@NYJ 09/16/2018 01:00PM ET,MIA,0
WR,Andre Roberts (11239482),Andre Roberts,11239482,WR/FLEX,3000,MIA@NYJ 09/16/2018 01:00PM ET,NYJ,6.2
WR,Charone Peake (11239484),Charone Peake,11239484,WR/FLEX,3000,MIA@NYJ 09/16/2018 01:00PM ET,NYJ,0
WR,ArDarius Stewart (11239486),ArDarius Stewart,11239486,WR/FLEX,3000,MIA@NYJ 09/16/2018 01:00PM ET,NYJ,0
WR,Tanner McEvoy (11239550),Tanner McEvoy,11239550,WR/FLEX,3000,MIA@NYJ 09/16/2018 01:00PM ET,MIA,0
RB,Marcus Murphy (11239216),Marcus Murphy,11239216,RB/FLEX,3000,LAC@BUF 09/16/2018 01:00PM ET,BUF,3.1
RB,Derek Watt (11239222),Derek Watt,11239222,RB/FLEX,3000,LAC@BUF 09/16/2018 01:00PM ET,LAC,0.1
RB,Taiwan Jones (11239250),Taiwan Jones,11239250,RB/FLEX,3000,LAC@BUF 09/16/2018 01:00PM ET,BUF,0
RB,Patrick DiMarco (11239252),Patrick DiMarco,11239252,RB/FLEX,3000,LAC@BUF 09/16/2018 01:00PM ET,BUF,0
RB,Detrez Newsome (11239254),Detrez Newsome,11239254,RB/FLEX,3000,LAC@BUF 09/16/2018 01:00PM ET,LAC,0
WR,Robert Foster (11239552),Robert Foster,11239552,WR/FLEX,3000,LAC@BUF 09/16/2018 01:00PM ET,BUF,0
WR,Ray-Ray McCloud III (11239554),Ray-Ray McCloud III,11239554,WR/FLEX,3000,LAC@BUF 09/16/2018 01:00PM ET,BUF,0
WR,Geremy Davis (11239556),Geremy Davis,11239556,WR/FLEX,3000,LAC@BUF 09/16/2018 01:00PM ET,LAC,0
WR,Artavis Scott (11239558),Artavis Scott,11239558,WR/FLEX,3000,LAC@BUF 09/16/2018 01:00PM ET,LAC,0
WR,J.J. Jones (11239560),J.J. Jones,11239560,WR/FLEX,3000,LAC@BUF 09/16/2018 01:00PM ET,LAC,-1
RB,Darius Jackson (11239256),Darius Jackson,11239256,RB/FLEX,3000,MIN@GB 09/16/2018 01:00PM ET,GB,0
RB,Roc Thomas (11239258),Roc Thomas,11239258,RB/FLEX,3000,MIN@GB 09/16/2018 01:00PM ET,MIN,0
RB,C.J. Ham (11239260),C.J. Ham,11239260,RB/FLEX,3000,MIN@GB 09/16/2018 01:00PM ET,MIN,0
RB,Mike Boone (11239262),Mike Boone,11239262,RB/FLEX,3000,MIN@GB 09/16/2018 01:00PM ET,MIN,0
WR,Equanimeous St. Brown (11239488),Equanimeous St. Brown,11239488,WR/FLEX,3000,MIN@GB 09/16/2018 01:00PM ET,GB,0
WR,Trevor Davis (11239490),Trevor Davis,11239490,WR/FLEX,3000,MIN@GB 09/16/2018 01:00PM ET,GB,0
