Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Michael Burton (11268735),Michael Burton,11268735,FLEX,200,SEA@CHI 09/17/2018 08:15PM ET,CHI,1.6
TE,Adam Shaheen (11268736),Adam Shaheen,11268736,FLEX,200,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
TE,Ben Braunecker (11268737),Ben Braunecker,11268737,FLEX,200,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
TE,Daniel Brown (11268738),Daniel Brown,11268738,FLEX,200,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
TE,Patrick Scales (11268739),Patrick Scales,11268739,FLEX,200,SEA@CHI 09/17/2018 08:15PM ET,CHI,0
RB,J.D. McKissic (11268740),J.D. McKissic,11268740,FLEX,200,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
RB,Tre Madden (11268741),Tre Madden,11268741,FLEX,200,SEA@CHI 09/17/2018 08:15PM ET,SEA,1.7
WR,David Moore (11268742),David Moore,11268742,FLEX,200,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
WR,Keenan Reynolds (11268743),Keenan Reynolds,11268743,FLEX,200,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
TE,Ed Dickson (11268744),Ed Dickson,11268744,FLEX,200,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
TE,Tyler Ott (11268745),Tyler Ott,11268745,FLEX,200,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
TE,Darrell Daniels (11268746),Darrell Daniels,11268746,FLEX,200,SEA@CHI 09/17/2018 08:15PM ET,SEA,0
