PLAYER	POS	TEAM	OPP	ML	O/U	SPRD	TM/P	OWN%	SAL	FPTS	VAL
De'Lance Turner	RB	BAL	@TEN	-140	41.50	0.00	20.75	0.00	3000	0.0	0.0
Patrick DiMarco	RB	BUF	@HOU	360	41.00	10.00	15.50	0.00	3000	0.0	0.0
Brice Butler	WR	DAL	JAX	145	40.50	0.00	20.25	0.00	3000	0.0	0.0
Jamize Olawale	RB	DAL	JAX	145	40.50	0.00	20.25	0.00	3000	0.0	0.0
Dalton Schultz	TE	DAL	JAX	145	40.50	0.00	20.25	0.00	2500	0.0	0.0
Byron Marshall	RB	WAS	CAR	-120	44.00	-1.00	22.50	0.00	3000	0.0	0.0
Will Dissly	TE	SEA	@OAK	-145	48.50	0.00	24.25	0.00	2500	0.0	0.0
Delanie Walker	TE	TEN	BAL	120	41.50	0.00	20.75	0.00	2500	0.0	0.0
Rob Kelley	RB	WAS	CAR	-120	44.00	-1.00	22.50	0.00	3000	0.0	0.0
Jaleel Scott	WR	BAL	@TEN	-140	41.50	0.00	20.75	0.00	3000	0.0	0.0
Brandon Bolden	RB	MIA	CHI	165	41.50	0.00	20.75	0.00	3000	0.0	0.0
Cody Core	WR	CIN	PIT	-125	51.00	-1.50	26.25	0.00	3000	0.0	0.0
Ryan Fitzpatrick	QB	TB	@ATL	145	57.50	3.00	27.25	0.00	5000	0.0	0.0
AJ McCarron	QB	OAK	SEA	125	48.50	0.00	24.25	0.00	4300	0.0	0.0
Geremy Davis	WR	LAC	@CLE	0	0.00	0.00	0.00	0.00	3000	0.0	0.0
Austin Seferian-Jenkins	TE	JAX	@DAL	-170	40.50	0.00	20.25	0.00	2800	0.0	0.0
D'Onta Foreman	RB	HOU	BUF	-480	41.00	-10.00	25.50	0.00	4000	0.0	0.0
Tommy Bohanon	RB	JAX	@DAL	-170	40.50	0.00	20.25	0.00	3200	0.0	0.0
Michael Campanaro	WR	TEN	BAL	120	41.50	0.00	20.75	0.00	3000	0.0	0.0
Quincy Adeboyejo	WR	BAL	@TEN	-140	41.50	0.00	20.75	0.00	3000	0.0	0.0
Adam Shaheen	TE	CHI	@MIA	-195	41.50	0.00	20.75	0.00	2500	0.0	0.0
J.D. McKissic	RB	SEA	@OAK	-145	48.50	0.00	24.25	0.00	3000	0.0	0.0
Hunter Henry	TE	LAC	@CLE	0	0.00	0.00	0.00	0.00	2500	0.0	0.0
Brian Parker	TE	DEN	LAR	250	51.50	0.00	25.75	0.00	2500	0.0	0.0
Jordan Taylor	WR	DEN	LAR	250	51.50	0.00	25.75	0.00	3000	0.0	0.0
Bruce Ellington	WR	HOU	BUF	-480	41.00	-10.00	25.50	0.00	3000	0.0	0.0
T.Y. Hilton	WR	IND	@NYJ	105	45.50	2.00	21.75	0.00	6400	0.0	0.0
Jack Doyle	TE	IND	@NYJ	105	45.50	2.00	21.75	0.00	4600	0.0	0.0
Buddy Howell	RB	HOU	BUF	-480	41.00	-10.00	25.50	0.00	3000	0.0	0.0
Jaydon Mickens	WR	JAX	@DAL	-170	40.50	0.00	20.25	0.00	3000	0.0	0.0
Leonard Fournette	RB	JAX	@DAL	-170	40.50	0.00	20.25	0.00	6500	0.0	0.0
Senorise Perry	RB	MIA	CHI	165	41.50	0.00	20.75	0.00	3000	0.0	0.0
Nick O'Leary	TE	MIA	CHI	165	41.50	0.00	20.75	0.00	2500	0.0	0.0
Roc Thomas	RB	MIN	ARI	-510	43.00	-10.00	26.50	0.00	3300	0.0	0.0
Brandon Zylstra	WR	MIN	ARI	-510	43.00	-10.00	26.50	0.00	3000	0.0	0.0
Durham Smythe	TE	MIA	CHI	165	41.50	0.00	20.75	0.00	2500	0.0	0.0
Justin Hardy	WR	ATL	TB	-170	57.50	-3.00	30.25	0.00	3000	0.0	0.0
Trent Sherfield	WR	ARI	@MIN	380	43.00	10.00	16.50	0.00	3000	0.0	0.0
Gabe Holmes	TE	ARI	@MIN	380	43.00	10.00	16.50	0.00	2500	0.0	0.0
T.J. Logan	RB	ARI	@MIN	380	43.00	10.00	16.50	0.00	3500	0.0	0.0
Russell Gage	WR	ATL	TB	-170	57.50	-3.00	30.25	0.00	3000	0.0	0.0
Brian Hill	RB	ATL	TB	-170	57.50	-3.00	30.25	0.00	3000	0.0	0.0
DeAndre Washington	RB	OAK	SEA	125	48.50	0.00	24.25	0.00	3000	0.0	0.0
Brandon LaFell	WR	OAK	SEA	125	48.50	0.00	24.25	0.00	3000	0.0	0.0
Darrius Heyward-Bey	WR	PIT	@CIN	105	51.00	1.50	24.75	0.00	3000	0.0	0.0
Roosevelt Nix	RB	PIT	@CIN	105	51.00	1.50	24.75	0.00	3000	0.0	0.0
Xavier Grimble	TE	PIT	@CIN	105	51.00	1.50	24.75	0.00	2500	0.0	0.0
Charone Peake	WR	NYJ	IND	-125	45.50	-2.00	23.75	0.00	3000	0.0	0.0
Trenton Cannon	RB	NYJ	IND	-125	45.50	-2.00	23.75	0.00	3000	0.0	0.0
Andre Roberts	WR	NYJ	IND	-125	45.50	-2.00	23.75	0.00	3000	0.0	0.0
Justin Davis	RB	LAR	@DEN	-310	51.50	0.00	25.75	0.00	3000	0.0	0.0
Alan Cross	TE	TB	@ATL	145	57.50	3.00	27.25	0.00	2500	0.0	0.0
Antony Auclair	TE	TB	@ATL	145	57.50	3.00	27.25	0.00	2500	0.0	0.0
Keenan Reynolds	WR	SEA	@OAK	-145	48.50	0.00	24.25	0.00	3000	0.0	0.0
Tre Madden	RB	SEA	@OAK	-145	48.50	0.00	24.25	0.00	3000	0.0	0.0
Darell Daniels	TE	SEA	@OAK	-145	48.50	0.00	24.25	0.00	2500	0.0	0.0
Jaylen Samuels	RB	PIT	@CIN	105	51.00	1.50	24.75	0.00	3000	0.0	0.0
Travis Benjamin	WR	LAC	@CLE	0	0.00	0.00	0.00	0.00	3500	0.0	0.0
Derek Watt	RB	LAC	@CLE	0	0.00	0.00	0.00	0.00	3000	0.0	0.0
Sean Culkin	TE	LAC	@CLE	0	0.00	0.00	0.00	0.00	2500	0.0	0.0
Justin Jackson	RB	LAC	@CLE	0	0.00	0.00	0.00	0.00	3000	0.0	0.0
David Fluellen	RB	TEN	BAL	120	41.50	0.00	20.75	0.00	3000	0.0	0.0
MyCole Pruitt	TE	TEN	BAL	120	41.50	0.00	20.75	0.00	2500	0.0	0.0
Rashard Higgins	WR	CLE	LAC	0	0.00	0.00	0.00	0.00	3900	0.0	0.0
Patrick Ricard	RB	BAL	@TEN	-140	41.50	0.00	20.75	0.00	3000	0.0	0.0
Derrick Coleman	RB	ARI	@MIN	380	43.00	10.00	16.50	0.00	3000	0.0	0.0
Elijah McGuire	RB	NYJ	IND	-125	45.50	-2.00	23.75	0.00	3000	0.0	0.0
Le'Veon Bell	RB	PIT	@CIN	105	51.00	1.50	24.75	0.00	8500	0.0	0.0
Ed Dickson	TE	SEA	@OAK	-145	48.50	0.00	24.25	0.00	2500	0.0	0.0
Kenneth Dixon	RB	BAL	@TEN	-140	41.50	0.00	20.75	0.00	3000	0.0	0.0
KhaDarel Hodge	WR	LAR	@DEN	-310	51.50	0.00	25.75	0.00	3000	0.0	0.0
Elijah Hood	RB	CAR	@WAS	100	44.00	1.00	21.50	0.00	3000	0.0	0.0
Auden Tate	WR	CIN	PIT	-125	51.00	-1.50	26.25	0.00	3000	0.0	0.0
Justin Hunter	WR	PIT	@CIN	105	51.00	1.50	24.75	0.00	3000	0.0	0.0
Samaje Perine	RB	WAS	CAR	-120	44.00	-1.00	22.50	0.00	3200	0.0	0.0
Mason Schreck	TE	CIN	PIT	-125	51.00	-1.50	26.25	0.00	2500	0.0	0.0
Giovani Bernard	RB	CIN	PIT	-125	51.00	-1.50	26.25	0.00	4500	0.0	0.0
Ben Braunecker	TE	CHI	@MIA	-195	41.50	0.00	20.75	0.00	2500	0.0	0.0
Terrance Williams	WR	DAL	JAX	145	40.50	0.00	20.25	0.00	3000	0.0	0.0
Clark Harris	TE	CIN	PIT	-125	51.00	-1.50	26.25	0.00	2500	0.0	0.0
Drew Stanton	QB	CLE	LAC	0	0.00	0.00	0.00	0.00	4000	0.0	0.0
Daniel Brown	TE	CHI	@MIA	-195	41.50	0.00	20.75	0.00	2500	0.0	0.0
Corey Grant	RB	JAX	@DAL	-170	40.50	0.00	20.25	0.00	3500	0.0	0.0
Tyler Ott	TE	SEA	@OAK	-145	48.50	0.00	24.25	0.00	2500	0.0	0.0
Josiah Price	TE	MIN	ARI	-510	43.00	-10.00	26.50	0.00	2500	0.0	0.0
Kevin McDermott	TE	MIN	ARI	-510	43.00	-10.00	26.50	0.00	2500	0.0	0.0
Patrick Scales	TE	CHI	@MIA	-195	41.50	0.00	20.75	0.00	2500	0.0	0.0
Beau Brinkley	TE	TEN	BAL	120	41.50	0.00	20.75	0.00	2500	0.0	0.0
Noah Brown	WR	DAL	JAX	145	40.50	0.00	20.25	0.00	3000	0.0	0.0
Eli Rogers	WR	PIT	@CIN	105	51.00	1.50	24.75	0.00	3000	0.0	0.0
Artavis Scott	WR	LAC	@CLE	0	0.00	0.00	0.00	0.00	3000	0.0	0.0
Nick Williams	WR	CHI	@MIA	-195	41.50	0.00	20.75	0.00	3000	0.0	0.0
Dwayne Harris	WR	OAK	SEA	125	48.50	0.00	24.25	0.00	3000	0.0	0.0
Johnny Mundt	TE	LAR	@DEN	-310	51.50	0.00	25.75	0.00	2500	0.0	0.0
JoJo Natson	WR	LAR	@DEN	-310	51.50	0.00	25.75	0.00	3000	0.0	0.0
John Kelly	RB	LAR	@DEN	-310	51.50	0.00	25.75	0.00	4000	0.0	0.0
Shaun Wilson	RB	TB	@ATL	145	57.50	3.00	27.25	0.00	3000	0.0	0.0
Orson Charles	TE	CLE	LAC	0	0.00	0.00	0.00	0.00	2500	0.0	0.0
Lee Smith	TE	OAK	SEA	125	48.50	0.00	24.25	0.00	2500	0.0	0.0
Keith Smith	RB	OAK	SEA	125	48.50	0.00	24.25	0.00	3000	0.0	0.0
Vyncint Smith	WR	HOU	BUF	-480	41.00	-10.00	25.50	0.00	3000	0.0	0.0
C.J. Prosise	RB	SEA	@OAK	-145	48.50	0.00	24.25	0.00	3000	0.0	0.0
Andy Janovich	RB	DEN	LAR	250	51.50	0.00	25.75	0.00	3000	0.0	0.0
Rashaad Penny	RB	SEA	@OAK	-145	48.50	0.00	24.25	0.00	3600	0.0	0.0
Josh Malone	WR	CIN	PIT	-125	51.00	-1.50	26.25	0.00	3000	0.0	0.0
Derrick Willies	WR	CLE	LAC	0	0.00	0.00	0.00	0.00	3200	0.0	0.0
Devonta Freeman	RB	ATL	TB	-170	57.50	-3.00	30.25	0.00	6000	0.0	0.0
Anthony Miller	WR	CHI	@MIA	-195	41.50	0.00	20.75	0.00	3500	0.0	0.0
Tyler Kroft	TE	CIN	PIT	-125	51.00	-1.50	26.25	0.00	2700	0.0	0.0
Nathan Peterman	QB	BUF	@HOU	360	41.00	10.00	15.50	0.00	4000	0.0	0.0
Matt Schaub	QB	ATL	TB	-170	57.50	-3.00	30.25	0.00	4400	0.0	0.0
Sam Bradford	QB	ARI	@MIN	380	43.00	10.00	16.50	0.00	4500	0.0	0.0
Mike Glennon	QB	ARI	@MIN	380	43.00	10.00	16.50	0.00	4300	0.0	0.0
Jacoby Brissett	QB	IND	@NYJ	105	45.50	2.00	21.75	0.00	4500	0.0	0.0
Brock Osweiler	QB	MIA	CHI	165	41.50	0.00	20.75	0.00	4300	0.0	0.0
David Fales	QB	MIA	CHI	165	41.50	0.00	20.75	0.00	4000	0.0	0.0
Jeff Driskel	QB	CIN	PIT	-125	51.00	-1.50	26.25	0.00	4200	0.0	0.0
Tyrod Taylor	QB	CLE	LAC	0	0.00	0.00	0.00	0.00	4500	0.0	0.0
Kevin Hogan	QB	DEN	LAR	250	51.50	0.00	25.75	0.00	4000	0.0	0.0
Chad Kelly	QB	DEN	LAR	250	51.50	0.00	25.75	0.00	4500	0.0	0.0
Brandon Weeden	QB	HOU	BUF	-480	41.00	-10.00	25.50	0.00	4300	0.0	0.0
Joe Webb	QB	HOU	BUF	-480	41.00	-10.00	25.50	0.00	4000	0.0	0.0
Ryan Griffin	QB	TB	@ATL	145	57.50	3.00	27.25	0.00	4500	0.0	0.0
Blaine Gabbert	QB	TEN	BAL	120	41.50	0.00	20.75	0.00	4500	0.0	0.0
Colt McCoy	QB	WAS	CAR	-120	44.00	-1.00	22.50	0.00	4400	0.0	0.0
Sean Mannion	QB	LAR	@DEN	-310	51.50	0.00	25.75	0.00	4400	0.0	0.0
Brett Hundley	QB	SEA	@OAK	-145	48.50	0.00	24.25	0.00	4300	0.0	0.0
Cody Kessler	QB	JAX	@DAL	-170	40.50	0.00	20.25	0.00	4200	0.0	0.0
Trevor Siemian	QB	MIN	ARI	-510	43.00	-10.00	26.50	0.00	4400	0.0	0.0
Kyle Sloter	QB	MIN	ARI	-510	43.00	-10.00	26.50	0.00	4000	0.0	0.0
Josh McCown	QB	NYJ	IND	-125	45.50	-2.00	23.75	0.00	4300	0.0	0.0
Joshua Dobbs	QB	PIT	@CIN	105	51.00	1.50	24.75	0.00	4500	0.0	0.0
Mason Rudolph	QB	PIT	@CIN	105	51.00	1.50	24.75	0.00	4500	0.0	0.0
Geno Smith	QB	LAC	@CLE	0	0.00	0.00	0.00	0.00	4300	0.0	0.0
Cooper Rush	QB	DAL	JAX	145	40.50	0.00	20.25	0.00	4200	0.0	0.0
Mike White	QB	DAL	JAX	145	40.50	0.00	20.25	0.00	4000	0.0	0.0
Taylor Heinicke	QB	CAR	@WAS	100	44.00	1.00	21.50	0.00	4000	0.0	0.0
Chase Daniel	QB	CHI	@MIA	-195	41.50	0.00	20.75	0.00	4500	0.0	0.0
Robert Griffin	QB	BAL	@TEN	-140	41.50	0.00	20.75	0.00	4500	0.0	0.0
