Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Avante' Cox (11355772),Avante' Cox,11355772,WR/FLEX/S-FLEX,3100,BSU@WYO 09/29/2018 07:00PM ET,WYO,3.73
WR,Khalil Shakir (11355875),Khalil Shakir,11355875,WR/FLEX/S-FLEX,3100,BSU@WYO 09/29/2018 07:00PM ET,BSU,3.17
RB,Christopher Rodriguez (11355942),Christopher Rodriguez,11355942,RB/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,4.3
RB,Zach Johnson (11355945),Zach Johnson,11355945,RB/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
RB,Tyler Markray (11355948),Tyler Markray,11355948,RB/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
RB,Kavosiey Smoke (11355951),Kavosiey Smoke,11355951,RB/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
RB,Donald Smith (11355954),Donald Smith,11355954,RB/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,Akeem Hayes (11355969),Akeem Hayes,11355969,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0.9
WR,Will Crum (11355972),Will Crum,11355972,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,John Daido (11355975),John Daido,11355975,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,Brenden Bates (11355978),Brenden Bates,11355978,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,Allen Dailey (11355981),Allen Dailey,11355981,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,11.8
WR,Ahmad Wagner (11355984),Ahmad Wagner,11355984,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,Darren Edmond (11355987),Darren Edmond,11355987,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,Clevan Thomas (11355990),Clevan Thomas,11355990,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,4.65
WR,Marvin Alexander (11355993),Marvin Alexander,11355993,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,C.J. Conrad (11355996),C.J. Conrad,11355996,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,3.95
WR,Bryan Berezowitz (11355999),Bryan Berezowitz,11355999,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,Drew Schlegel (11356002),Drew Schlegel,11356002,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,Brett Slusher (11356005),Brett Slusher,11356005,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,Justin Rigg (11356008),Justin Rigg,11356008,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,1.5
WR,Brayden Berezowitz (11356011),Brayden Berezowitz,11356011,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,Josh Ali (11356014),Josh Ali,11356014,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,1.7
WR,Zy'Aire Hughes (11356017),Zy'Aire Hughes,11356017,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,10.9
WR,Tyler Beisner (11356020),Tyler Beisner,11356020,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,Patrick Henschen (11356023),Patrick Henschen,11356023,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,Bryce Oliver (11356026),Bryce Oliver,11356026,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,Keaton Upshaw (11356029),Keaton Upshaw,11356029,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
WR,Zac Berezowitz (11356032),Zac Berezowitz,11356032,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,UK,0
RB,Deshaun Fenwick (11356063),Deshaun Fenwick,11356063,RB/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
RB,Lavonte Valentine (11356066),Lavonte Valentine,11356066,RB/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
RB,Slade Carroll (11356069),Slade Carroll,11356069,RB/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,4.6
RB,Caleb Kinlaw (11356072),Caleb Kinlaw,11356072,RB/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
RB,Mon Denson (11356075),Mon Denson,11356075,RB/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,6.4
WR,Will Register (11356093),Will Register,11356093,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
